frame,dx1,dy1,dx2,dy2,iou,dis,conf,problem
3920,4.0,4.0,8.0,1.0,0.7438231469440832,2.5,0.5883869528770447,1
3921,3.0,4.0,9.0,1.0,0.7438231469440832,3.3541019662496847,0.408447265625,1
3929,1.0,2.0,7.0,2.0,0.8559670781893004,3.605551275463989,0.6477738618850708,0
3930,4.0,1.0,2.0,2.0,0.8861459100957996,1.8027756377319946,0.6468017101287842,0
3931,12.0,3.0,6.0,0.0,0.7647058823529411,3.3541019662496847,0.6729536056518555,1
3932,16.0,5.0,7.0,2.0,0.675,4.743416490252569,0.6886314749717712,1
3933,8.0,4.0,3.0,1.0,0.7997756590016826,3.5355339059327378,0.6401078701019287,1
3934,5.0,2.0,3.0,2.0,0.8556412053258584,1.0,0.6402790546417236,0
3935,2.0,0.0,0.0,1.0,0.9625,1.118033988749895,0.6520075798034668,0
3936,1.0,2.0,1.0,2.0,0.9137055837563451,2.0,0.682628870010376,0
3937,2.0,4.0,1.0,2.0,0.88016967126193,1.118033988749895,0.6560226082801819,0
3938,1.0,1.0,1.0,2.0,0.9328951919750951,1.118033988749895,0.6675681471824646,0
3939,0.0,0.0,2.0,2.0,0.9454265949269792,1.4142135623730951,0.6783679127693176,0
3940,3.0,0.0,0.0,1.0,0.9463722397476341,1.5811388300841898,0.6452851295471191,0
3941,4.0,4.0,1.0,3.0,0.8263612993690115,2.5495097567963922,0.6125971078872681,0
3942,5.0,2.0,3.0,3.0,0.8136482939632546,1.118033988749895,0.6020886898040771,0
3943,1.0,1.0,0.0,3.0,0.9154463863958432,2.0615528128088303,0.6274166107177734,0
3944,3.0,1.0,4.0,2.0,0.8536905700026267,3.5355339059327378,0.6217106580734253,0
3945,5.0,0.0,2.0,5.0,0.8104575163398693,2.9154759474226504,0.617947518825531,0
3946,2.0,2.0,2.0,2.0,0.8679245283018868,2.8284271247461903,0.6157814860343933,0
3947,1.0,2.0,1.0,0.0,0.9334836527621195,1.4142135623730951,0.6421817541122437,0
3948,0.0,0.0,1.0,0.0,0.9838709677419355,0.5,0.62149578332901,0
3949,2.0,3.0,7.0,0.0,0.8204193254329991,4.743416490252569,0.6214969754219055,0
3950,1.0,0.0,5.0,1.0,0.8913595933926303,3.0413812651491097,0.6291643381118774,0
3951,0.0,0.0,3.0,2.0,0.9090909090909091,1.8027756377319946,0.6407564878463745,0
3952,3.0,2.0,2.0,1.0,0.8602915037326697,2.9154759474226504,0.6304656863212585,0
3953,3.0,0.0,1.0,1.0,0.90595340811044,1.118033988749895,0.6189601421356201,0
3954,1.0,3.0,1.0,1.0,0.8698010849909584,2.0,0.6157427430152893,0
3955,5.0,3.0,1.0,2.0,0.8013698630136986,3.2015621187164243,0.6483871936798096,0
3956,3.0,3.0,3.0,2.0,0.7880794701986755,3.905124837953327,0.629845380783081,1
3957,3.0,1.0,0.0,3.0,0.8494304110946013,2.5,0.623621940612793,0
3958,2.0,3.0,1.0,1.0,0.8504672897196262,2.5,0.6117036938667297,0
3959,1.0,2.0,3.0,1.0,0.857760691975012,2.0615528128088303,0.6128273606300354,0
3960,1.0,3.0,2.0,1.0,0.8397401191120736,2.0615528128088303,0.6099167466163635,0
3961,2.0,3.0,2.0,1.0,0.825,2.0,0.6128422617912292,0
3962,1.0,3.0,1.0,1.0,0.8571428571428571,2.0,0.6012910604476929,0
3963,1.0,1.0,2.0,0.0,0.9117117117117117,1.5811388300841898,0.6052019000053406,0
3964,2.0,2.0,5.0,1.0,0.8029273392577104,3.8078865529319543,0.6030101180076599,0
3965,1.0,0.0,4.0,1.0,0.88264192139738,2.5495097567963922,0.6076922416687012,0
3966,3.0,4.0,3.0,2.0,0.7425742574257426,3.1622776601683795,0.6139017939567566,1
3967,2.0,3.0,1.0,0.0,0.8596187175043327,2.1213203435596424,0.6180633902549744,0
3968,1.0,1.0,2.0,0.0,0.9171762090050027,0.7071067811865476,0.6002655029296875,0
3969,0.0,1.0,5.0,0.0,0.8782161234991424,2.5495097567963922,0.5989132523536682,0
3970,1.0,1.0,3.0,1.0,0.8703703703703703,2.0,0.6112322211265564,0
3971,0.0,0.0,7.0,1.0,0.8456824512534818,3.5355339059327378,0.6052471399307251,0
3972,1.0,2.0,10.0,0.0,0.7529411764705882,4.6097722286464435,0.6153072714805603,1
3973,2.0,2.0,10.0,1.0,0.7183673469387755,4.031128874149275,0.6031872034072876,1
3974,1.0,1.0,9.0,1.0,0.7708779443254818,5.0,0.5915074944496155,1
3975,1.0,1.0,8.0,1.0,0.7871657754010695,3.5,0.593802809715271,1
3976,2.0,2.0,9.0,2.0,0.7173489278752436,3.5,0.5922269225120544,1
3977,3.0,1.0,9.0,2.0,0.7183673469387755,3.0413812651491097,0.5930395126342773,1
3978,3.0,2.0,9.0,1.0,0.7183673469387755,3.0413812651491097,0.5920585989952087,1
3979,2.0,0.0,8.0,2.0,0.7668845315904139,3.1622776601683795,0.5907302498817444,1
3980,1.0,0.0,9.0,2.0,0.7668845315904139,4.123105625617661,0.5957236886024475,1
3981,3.0,1.0,8.0,1.0,0.7529411764705882,2.5,0.5907618999481201,1
3982,2.0,0.0,8.0,2.0,0.7668845315904139,3.1622776601683795,0.5904650092124939,1
3983,3.0,0.0,10.0,2.0,0.718716577540107,3.640054944640259,0.5898058414459229,1
3984,2.0,1.0,7.0,2.0,0.7607361963190185,2.9154759474226504,0.5929006934165955,1
3985,4.0,3.0,6.0,1.0,0.7189542483660131,1.4142135623730951,0.5946865081787109,1
3986,3.0,2.0,10.0,2.0,0.6737967914438503,3.5,0.5907487273216248,1
3987,3.0,0.0,5.0,2.0,0.8017429193899782,1.4142135623730951,0.6027190685272217,0
3988,3.0,2.0,7.0,2.0,0.7189542483660131,2.0,0.5946512818336487,1
3989,2.0,0.0,6.0,2.0,0.8017429193899782,2.23606797749979,0.6005244851112366,0
3990,1.0,0.0,6.0,1.0,0.8416237850200115,2.5495097567963922,0.5994073152542114,0
3991,1.0,0.0,6.0,1.0,0.8416237850200115,2.5495097567963922,0.6039285659790039,0
3992,1.0,1.0,4.0,1.0,0.8498212157330155,1.8027756377319946,0.6075301766395569,0
3993,2.0,1.0,3.0,0.0,0.872680742162508,0.7071067811865476,0.6009939312934875,0
3994,0.0,1.0,2.0,1.0,0.9007832898172323,1.0,0.6089069843292236,0
3995,2.0,1.0,0.0,1.0,0.9007832898172323,1.0,0.6056342720985413,0
3996,2.0,4.0,2.0,1.0,0.7827191867852605,3.2015621187164243,0.6093403100967407,1
3997,4.0,4.0,3.0,1.0,0.7227001985440106,2.5495097567963922,0.615748405456543,1
3998,5.0,5.0,3.0,1.0,0.6931747025673137,5.0,0.6200928688049316,0
3999,6.0,3.0,0.0,0.0,0.7928388746803069,3.3541019662496847,0.6264550685882568,0
4000,4.0,2.0,0.0,0.0,0.8522727272727273,2.23606797749979,0.6290363073348999,0
4001,4.0,3.0,2.0,0.0,0.7874331550802139,1.8027756377319946,0.6321167945861816,0
4002,4.0,4.0,5.0,0.0,0.7097186700767263,2.0615528128088303,0.6391223669052124,0
4003,4.0,3.0,6.0,0.0,0.7218137254901961,1.8027756377319946,0.6069202423095703,0
4004,4.0,3.0,6.0,0.0,0.7218137254901961,1.8027756377319946,0.625861644744873,0
4005,4.0,4.0,6.0,1.0,0.6826347305389222,2.692582403567252,0.6167298555374146,0
4006,4.0,2.0,6.0,1.0,0.7242693773824651,1.8027756377319946,0.6256995797157288,0
4007,3.0,1.0,3.0,0.0,0.842391304347826,0.5,0.602210521697998,0
4008,3.0,3.0,1.0,0.0,0.8324808184143222,1.8027756377319946,0.6326618790626526,0
4009,3.0,1.0,1.0,0.0,0.8885410144020037,2.0615528128088303,0.6318863034248352,0
4010,3.0,3.0,1.0,1.0,0.8100558659217877,2.8284271247461903,0.6211076378822327,0
4011,2.0,0.0,2.0,0.0,0.9090909090909091,0.0,0.6066769957542419,0
4012,2.0,1.0,2.0,1.0,0.8632911392405064,2.23606797749979,0.6164150834083557,0
4013,3.0,2.0,1.0,0.0,0.8521739130434782,1.4142135623730951,0.6339823007583618,0
4014,4.0,0.0,1.0,1.0,0.8671513549239921,1.5811388300841898,0.6457423567771912,0
4015,2.0,1.0,2.0,1.0,0.8632911392405064,2.23606797749979,0.6113482713699341,0
4016,3.0,2.0,0.0,1.0,0.8514851485148515,2.1213203435596424,0.6373186111450195,0
4017,3.0,1.0,0.0,0.0,0.9026988636363636,1.5811388300841898,0.6343802809715271,0
4018,2.0,2.0,5.0,1.0,0.7683423913043478,1.5811388300841898,0.636038064956665,0
4019,2.0,2.0,6.0,1.0,0.748641304347826,2.0615528128088303,0.6283190846443176,0
4020,4.0,3.0,2.0,1.0,0.7621023513139695,2.23606797749979,0.6262571215629578,0
4021,4.0,2.0,7.0,1.0,0.6847826086956522,1.5811388300841898,0.6337336301803589,0
4022,5.0,3.0,6.0,2.0,0.641983695652174,0.7071067811865476,0.6338157057762146,1
4023,5.0,4.0,6.0,1.0,0.641983695652174,1.5811388300841898,0.6518421769142151,1
4024,4.0,1.0,5.0,0.0,0.777536231884058,0.7071067811865476,0.6388651132583618,0
4025,4.0,2.0,5.0,1.0,0.7311220889202541,1.5811388300841898,0.6282947063446045,0
4026,2.0,2.0,0.0,0.0,0.8948863636363636,1.4142135623730951,0.63845294713974,0
4027,4.0,1.0,1.0,0.0,0.8586647727272727,1.5811388300841898,0.619158923625946,0
4028,2.0,1.0,2.0,1.0,0.8565400843881856,1.0,0.6498525738716125,0
4029,2.0,2.0,1.0,2.0,0.8291457286432161,2.5,0.6462868452072144,0
4030,4.0,3.0,3.0,2.0,0.7311411992263056,4.301162633521313,0.6368004679679871,0
4031,3.0,1.0,2.0,2.0,0.8183632734530938,0.7071067811865476,0.6356253027915955,0
4032,3.0,1.0,2.0,1.0,0.8400528750826173,2.692582403567252,0.6252223253250122,0
4033,3.0,3.0,1.0,1.0,0.803921568627451,2.8284271247461903,0.6330643892288208,0
4034,4.0,2.0,2.0,2.0,0.7671232876712328,3.605551275463989,0.6340951323509216,0
4035,4.0,2.0,1.0,1.0,0.8085694540428473,2.1213203435596424,0.6340125203132629,0
4036,3.0,1.0,2.0,0.0,0.8558211256746338,0.7071067811865476,0.6333498954772949,0
4037,1.0,2.0,1.0,1.0,0.8668478260869565,0.5,0.641651451587677,0
4038,2.0,1.0,0.0,1.0,0.8942731277533039,1.4142135623730951,0.6269583106040955,0
4039,1.0,1.0,0.0,0.0,0.9425,0.7071067811865476,0.612583577632904,0
4040,2.0,4.0,0.0,0.0,0.8352272727272727,2.23606797749979,0.6340813040733337,0
4041,4.0,2.0,0.0,0.0,0.84375,2.23606797749979,0.6360918879508972,0
4042,1.0,4.0,1.0,1.0,0.7992565055762082,1.8027756377319946,0.6267469525337219,0
4043,1.0,3.0,4.0,0.0,0.8129032258064516,2.1213203435596424,0.6335144639015198,0
4044,3.0,3.0,3.0,1.0,0.7555228276877761,2.0,0.6340950131416321,0
4045,3.0,3.0,1.0,0.0,0.8181818181818182,1.8027756377319946,0.6248372197151184,0
4046,1.0,2.0,0.0,0.0,0.9053571428571429,1.118033988749895,0.6136562824249268,0
4047,3.0,2.0,1.0,1.0,0.8181818181818182,2.0615528128088303,0.6343958377838135,0
4048,1.0,4.0,1.0,2.0,0.7678571428571429,1.4142135623730951,0.6242867112159729,0
4049,1.0,3.0,2.0,2.0,0.7846715328467153,1.5811388300841898,0.642077624797821,0
4050,0.0,4.0,3.0,2.0,0.7567567567567568,1.8027756377319946,0.63289874792099,0
4051,2.0,2.0,2.0,2.0,0.78,0.0,0.6163688898086548,0
4052,2.0,2.0,1.0,1.0,0.832639467110741,1.5811388300841898,0.634469211101532,0
4053,2.0,2.0,1.0,1.0,0.8357142857142857,0.7071067811865476,0.6219856142997742,0
4054,2.0,2.0,3.0,1.0,0.7875,0.7071067811865476,0.6267520785331726,0
4055,4.0,1.0,1.0,0.0,0.8549262994569433,2.5495097567963922,0.6322030425071716,0
4056,2.0,1.0,2.0,0.0,0.8801213960546282,2.0615528128088303,0.6391005516052246,0
4057,2.0,1.0,1.0,0.0,0.899922420480993,1.5811388300841898,0.6319186091423035,0
4058,2.0,2.0,0.0,0.0,0.8866666666666667,1.4142135623730951,0.6291313171386719,0
4059,3.0,1.0,0.0,1.0,0.8603351955307262,1.5,0.6169889569282532,0
4060,2.0,2.0,0.0,0.0,0.8821428571428571,1.4142135623730951,0.634649395942688,0
4061,2.0,0.0,1.0,2.0,0.8596491228070176,1.118033988749895,0.6134926080703735,0
4062,2.0,1.0,2.0,0.0,0.8739352640545145,2.0615528128088303,0.6358521580696106,0
4063,2.0,0.0,2.0,0.0,0.9047619047619048,2.0,0.6375101208686829,0
4064,3.0,1.0,0.0,1.0,0.8598726114649682,1.8027756377319946,0.6426568031311035,0
4065,1.0,2.0,0.0,0.0,0.9041353383458647,1.118033988749895,0.6277339458465576,0
4066,4.0,1.0,1.0,1.0,0.8209459459459459,2.692582403567252,0.6201236248016357,0
4067,1.0,2.0,0.0,1.0,0.8723599632690542,0.7071067811865476,0.6443924307823181,0
4068,2.0,1.0,2.0,1.0,0.8307692307692308,1.0,0.6129777431488037,0
4069,1.0,2.0,0.0,0.0,0.9041353383458647,1.118033988749895,0.6243259310722351,0
4070,2.0,0.0,0.0,0.0,0.9444444444444444,1.0,0.6267611980438232,0
4071,4.0,1.0,1.0,0.0,0.8303571428571429,1.5811388300841898,0.6128351092338562,0
4072,3.0,1.0,2.0,1.0,0.8055822906641001,1.118033988749895,0.6462792754173279,0
4073,2.0,0.0,6.0,1.0,0.7612781954887218,2.0615528128088303,0.6060180068016052,0
4074,2.0,0.0,1.0,0.0,0.9166666666666666,0.5,0.6248677372932434,0
4075,2.0,1.0,0.0,0.0,0.9125248508946322,1.118033988749895,0.6190767884254456,0
4076,3.0,0.0,1.0,1.0,0.8724890829694323,2.0615528128088303,0.6333370804786682,0
4077,6.0,0.0,1.0,0.0,0.8333333333333334,3.5,0.6396351456642151,0
4078,4.0,0.0,1.0,0.0,0.8780487804878049,1.5,0.6323025226593018,0
4079,2.0,1.0,2.0,1.0,0.8364312267657993,1.0,0.6190838813781738,0
4080,1.0,2.0,1.0,0.0,0.8848167539267016,1.4142135623730951,0.6350902915000916,0
4081,1.0,0.0,0.0,0.0,0.9705882352941176,0.5,0.6408811211585999,0
4082,1.0,0.0,1.0,0.0,0.9459459459459459,1.0,0.6132164001464844,0
4083,2.0,2.0,0.0,0.0,0.8796992481203008,1.4142135623730951,0.6390809416770935,0
4084,1.0,2.0,1.0,1.0,0.8560411311053985,1.118033988749895,0.635239839553833,0
4085,1.0,0.0,1.0,1.0,0.9157894736842105,0.5,0.6277830600738525,0
4086,1.0,1.0,1.0,1.0,0.8825688073394495,1.0,0.6009707450866699,0
4087,2.0,2.0,1.0,1.0,0.8289473684210527,0.7071067811865476,0.6216354966163635,0
4088,2.0,0.0,2.0,0.0,0.9,2.0,0.6415438652038574,0
4089,0.0,1.0,1.0,1.0,0.910958904109589,0.5,0.6194350123405457,0
4090,2.0,2.0,0.0,1.0,0.8546712802768166,1.8027756377319946,0.6131170988082886,0
4091,5.0,0.0,1.0,2.0,0.791095890410959,3.1622776601683795,0.61839359998703,0
4092,5.0,1.0,1.0,1.0,0.7859649122807018,2.0,0.6270849108695984,0
4093,2.0,1.0,2.0,1.0,0.8296296296296296,0.0,0.6282894015312195,0
4094,2.0,1.0,1.0,0.0,0.8839285714285714,0.7071067811865476,0.6387221217155457,0
4095,1.0,2.0,2.0,0.0,0.8549323017408124,1.8027756377319946,0.6189946532249451,0
4096,7.0,1.0,2.0,0.0,0.7359022556390977,2.5495097567963922,0.6310169100761414,0
4097,4.0,1.0,1.0,0.0,0.8414298808432631,2.5495097567963922,0.6330640912055969,0
4098,0.0,1.0,0.0,1.0,0.9285714285714286,0.0,0.6334110498428345,0
4099,0.0,0.0,1.0,1.0,0.9389097744360902,0.7071067811865476,0.6229378581047058,0
4100,0.0,0.0,1.0,1.0,0.9412280701754386,0.7071067811865476,0.6329270601272583,0
4101,1.0,0.0,1.0,1.0,0.9202603742880391,1.118033988749895,0.6438303589820862,0
4102,1.0,0.0,1.0,0.0,0.9444444444444444,0.0,0.6248469948768616,0
4103,1.0,0.0,5.0,2.0,0.7859649122807018,2.23606797749979,0.6228258013725281,0
4104,5.0,0.0,1.0,0.0,0.8421052631578947,2.0,0.6084864735603333,0
4105,4.0,1.0,1.0,0.0,0.8439897698209718,1.5811388300841898,0.608912467956543,0
4106,4.0,0.0,2.0,1.0,0.8140350877192982,1.118033988749895,0.6266900300979614,0
4107,4.0,1.0,2.0,0.0,0.8140350877192982,1.118033988749895,0.6179964542388916,0
4108,3.0,2.0,1.0,1.0,0.81,1.118033988749895,0.6214468479156494,0
4109,2.0,1.0,2.0,1.0,0.8350877192982457,0.0,0.6088727712631226,0
4110,2.0,2.0,4.0,2.0,0.7375886524822695,3.605551275463989,0.6198132038116455,0
4111,1.0,3.0,0.0,0.0,0.870935960591133,1.5811388300841898,0.6333905458450317,0
4112,1.0,1.0,2.0,1.0,0.8511904761904762,0.5,0.6127549409866333,0
4113,0.0,2.0,2.0,0.0,0.8717948717948718,1.4142135623730951,0.6287744641304016,0
4114,5.0,1.0,2.0,0.0,0.7657563025210085,1.5811388300841898,0.6209367513656616,0
4115,4.0,2.0,1.0,1.0,0.7744433688286544,2.5495097567963922,0.6109504699707031,0
4116,5.0,2.0,0.0,0.0,0.7948717948717948,2.692582403567252,0.6112984418869019,0
4117,6.0,0.0,1.0,0.0,0.7941176470588235,2.5,0.6227976083755493,0
4118,4.0,1.0,3.0,1.0,0.7373949579831933,0.5,0.6223857998847961,0
4119,7.0,0.0,3.0,0.0,0.7222222222222222,2.0,0.6278446316719055,0
4120,7.0,1.0,5.0,1.0,0.6353383458646616,1.0,0.6334083676338196,1
4121,5.0,2.0,3.0,4.0,0.6656626506024096,3.1622776601683795,0.619404673576355,0
4122,2.0,0.0,2.0,2.0,0.8444444444444444,1.0,0.6278733015060425,0
4123,3.0,1.0,3.0,3.0,0.75,2.0,0.6088306307792664,0
4124,4.0,0.0,4.0,2.0,0.7555555555555555,1.0,0.6191766858100891,0
4125,2.0,1.0,2.0,1.0,0.8444444444444444,0.0,0.6086326837539673,0
4126,5.0,1.0,3.0,3.0,0.7094281298299846,2.23606797749979,0.6195260286331177,0
4127,4.0,1.0,3.0,4.0,0.7100073046018992,2.5495097567963922,0.6078412532806396,0
4128,2.0,0.0,1.0,1.0,0.894869638351556,0.7071067811865476,0.6317328810691833,0
4129,5.0,0.0,1.0,2.0,0.8,2.23606797749979,0.6294480562210083,0
4130,3.0,0.0,4.0,3.0,0.7561890472618155,1.5811388300841898,0.6260067224502563,0
4131,5.0,0.0,3.0,2.0,0.7555555555555555,1.4142135623730951,0.6143314838409424,0
4132,4.0,0.0,3.0,3.0,0.7434819175777965,1.5811388300841898,0.6088529825210571,0
4133,5.0,0.0,1.0,2.0,0.8,2.23606797749979,0.6112526655197144,0
4134,3.0,0.0,2.0,1.0,0.847771236333053,0.7071067811865476,0.6341419816017151,0
4135,2.0,1.0,3.0,2.0,0.793469387755102,1.5811388300841898,0.6364856362342834,0
4136,4.0,0.0,1.0,1.0,0.847771236333053,1.5811388300841898,0.6288997530937195,0
4137,5.0,0.0,2.0,3.0,0.7434819175777965,2.1213203435596424,0.6137596368789673,0
4138,4.0,0.0,3.0,1.0,0.80067283431455,0.7071067811865476,0.660270631313324,0
4139,1.0,0.0,4.0,3.0,0.7872161480235492,2.1213203435596424,0.6334264278411865,0
4140,5.0,0.0,2.0,3.0,0.7434819175777965,2.1213203435596424,0.6418541073799133,0
4141,4.0,0.0,3.0,1.0,0.80067283431455,0.7071067811865476,0.6187314987182617,0
4142,4.0,2.0,3.0,3.0,0.7021755438859715,0.7071067811865476,0.6254221796989441,0
4143,7.0,2.0,1.0,1.0,0.7390029325513197,3.0413812651491097,0.6314111948013306,0
4144,5.0,0.0,3.0,5.0,0.6862170087976539,2.692582403567252,0.6210424900054932,0
4145,6.0,0.0,6.0,5.0,0.6099706744868035,2.5,0.6270949244499207,0
4146,5.0,4.0,4.0,2.0,0.65,1.118033988749895,0.6223723888397217,0
4147,6.0,2.0,6.0,5.0,0.5823451910408433,1.5,0.6432660818099976,0
4148,6.0,2.0,5.0,4.0,0.6138888888888889,1.118033988749895,0.6318724155426025,0
4149,6.0,2.0,7.0,4.0,0.5777777777777777,1.118033988749895,0.6422744989395142,0
4150,7.0,2.0,5.0,5.0,0.5823451910408433,1.8027756377319946,0.652118980884552,0
4151,6.0,2.0,7.0,4.0,0.5777777777777777,1.118033988749895,0.6563034653663635,0
4152,9.0,1.0,5.0,6.0,0.5480895915678524,3.2015621187164243,0.6083377003669739,0
4153,7.0,2.0,6.0,5.0,0.5699548678272083,1.5811388300841898,0.6390044093132019,0
4154,8.0,3.0,6.0,6.0,0.5059288537549407,1.8027756377319946,0.6082255840301514,0
4155,8.0,3.0,5.0,5.0,0.5333333333333333,1.8027756377319946,0.6253855228424072,0
4156,3.0,0.0,4.0,2.0,0.7484407484407485,1.118033988749895,0.6021071076393127,0
4157,2.0,2.0,4.0,1.0,0.7485380116959064,1.118033988749895,0.6053187847137451,0
4158,3.0,2.0,3.0,1.0,0.7419354838709677,1.5,0.6147197484970093,0
4159,1.0,0.0,2.0,0.0,0.9142857142857143,0.5,0.6250355243682861,0
4160,0.0,0.0,3.0,0.0,0.9142857142857143,1.5,0.6105671525001526,0
4161,1.0,1.0,5.0,0.0,0.8,2.0615528128088303,0.609068751335144,0
4162,2.0,1.0,1.0,0.0,0.8745247148288974,0.7071067811865476,0.6157993078231812,0
4163,3.0,1.0,1.0,0.0,0.8484162895927602,1.118033988749895,0.6314491629600525,0
4164,0.0,2.0,1.0,0.0,0.8880208333333334,1.118033988749895,0.6228904724121094,0
4165,3.0,0.0,2.0,0.0,0.8333333333333334,0.5,0.6151757836341858,0
4166,0.0,0.0,1.0,0.0,0.9642857142857143,0.5,0.6104898452758789,0
4167,0.0,2.0,1.0,0.0,0.8861111111111111,1.118033988749895,0.605593740940094,0
4168,2.0,2.0,2.0,0.0,0.806282722513089,2.23606797749979,0.6050608158111572,0
4169,1.0,1.0,1.0,0.0,0.8977119784656796,1.118033988749895,0.6236897110939026,0
