frame,dx1,dy1,dx2,dy2,iou,dis,conf,problem
160.0,1.0,4.0,2.0,1.0,0.7023319615912208,2.9154759474226504,0.532309889793396,0
161.0,0.0,4.0,1.0,3.0,0.6497890295358649,3.5355339059327378,0.5114468932151794,1
162.0,2.0,7.0,3.0,2.0,0.5487804878048781,4.527692569068709,0.5116082429885864,1
163.0,0.0,5.0,1.0,2.0,0.6635388739946381,3.5355339059327378,0.4940356612205505,1
164.0,1.0,4.0,0.0,3.0,0.6497890295358649,3.5355339059327378,0.507125973701477,1
165.0,1.0,4.0,2.0,3.0,0.6179310344827587,3.8078865529319543,0.5070534348487854,1
166.0,2.0,3.0,1.0,4.0,0.5990783410138248,3.5355339059327378,0.4400885999202728,1
167.0,2.0,3.0,1.0,4.0,0.5990783410138248,3.5355339059327378,0.5188637971878052,1
168.0,2.0,2.0,1.0,3.0,0.6763285024154589,2.5495097567963922,0.4918461441993713,1
169.0,3.0,1.0,0.0,2.0,0.7614213197969543,2.1213203435596424,0.5103286504745483,0
170.0,4.0,0.0,3.0,3.0,0.6488413547237076,1.5811388300841898,0.5164512395858765,1
171.0,6.0,1.0,3.0,5.0,0.5152439024390244,3.3541019662496847,0.4959820508956909,1
172.0,6.0,0.0,2.0,4.0,0.6049382716049383,2.8284271247461903,0.4888154566287994,0
173.0,6.0,0.0,4.0,4.0,0.5617283950617284,2.23606797749979,0.4967649281024933,0
174.0,6.0,0.0,4.0,3.0,0.5813148788927336,1.8027756377319946,0.517340898513794,0
175.0,7.0,0.0,3.0,4.0,0.515625,2.8284271247461903,0.5249357223510742,0
176.0,5.0,1.0,5.0,3.0,0.515625,1.0,0.5260843634605408,0
177.0,5.0,0.0,4.0,3.0,0.5989304812834224,1.5811388300841898,0.5296140909194946,0
178.0,7.0,1.0,3.0,3.0,0.515625,2.23606797749979,0.5143023729324341,0
179.0,6.0,1.0,4.0,3.0,0.515625,1.4142135623730951,0.5414878726005554,0
180.0,6.0,1.0,4.0,3.0,0.5355805243445693,2.23606797749979,0.5386820435523987,0
181.0,5.0,1.0,3.0,2.0,0.6059322033898306,1.8027756377319946,0.5420604944229126,0
182.0,4.0,1.0,1.0,2.0,0.6797385620915033,2.1213203435596424,0.5398176908493042,0
183.0,3.0,2.0,1.0,2.0,0.6545454545454545,2.23606797749979,0.5314446091651917,0
184.0,3.0,1.0,1.0,1.0,0.75,1.4142135623730951,0.51007479429245,0
185.0,3.0,1.0,1.0,1.0,0.75,1.4142135623730951,0.4629954993724823,0
186.0,4.0,1.0,0.0,1.0,0.75,2.23606797749979,0.4645220041275024,0
187.0,4.0,2.0,0.0,2.0,0.6545454545454545,2.8284271247461903,0.4455040693283081,0
188.0,62.0,233.0,51.0,216.0,0.0,231.50053995617375,0.5329165458679199,0
189.0,63.0,233.0,51.0,215.0,0.0,231.1384866265244,0.5081554651260376,0
190.0,62.0,229.0,52.0,213.0,0.0,228.23233776132602,0.4486657381057739,0
191.0,61.0,228.0,51.0,210.0,0.0,226.04645540242387,0.3467895090579986,0
192.0,60.0,226.0,51.0,209.0,0.0,224.46937430304385,0.3431579768657684,0
234.0,1.0,0.0,2.0,2.0,0.7142857142857143,1.8027756377319946,0.4525269567966461,0
248.0,3.0,1.0,4.0,1.0,0.5913978494623656,3.640054944640259,0.3735435307025909,1
249.0,2.0,1.0,3.0,1.0,0.6567164179104478,2.692582403567252,0.389799416065216,1
250.0,0.0,1.0,1.0,1.0,0.8048780487804879,1.118033988749895,0.4033367335796356,0
251.0,1.0,2.0,2.0,2.0,0.6204379562043796,2.5,0.3961666226387024,1
252.0,1.0,1.0,2.0,1.0,0.7276264591439688,1.8027756377319946,0.4023398756980896,0
253.0,1.0,1.0,2.0,1.0,0.7276264591439688,1.8027756377319946,0.399157166481018,0
254.0,1.0,1.0,2.0,1.0,0.7276264591439688,1.8027756377319946,0.3996862173080444,0
255.0,1.0,1.0,2.0,1.0,0.7276264591439688,1.8027756377319946,0.3976796269416809,0
256.0,1.0,1.0,2.0,1.0,0.7276264591439688,1.8027756377319946,0.3971659243106842,0
257.0,1.0,2.0,2.0,2.0,0.6204379562043796,2.5,0.3910159766674042,1
258.0,1.0,1.0,2.0,1.0,0.7276264591439688,1.8027756377319946,0.3885943591594696,0
259.0,1.0,1.0,2.0,1.0,0.7276264591439688,1.8027756377319946,0.3868890106678009,0
260.0,1.0,1.0,2.0,1.0,0.7276264591439688,1.8027756377319946,0.396562397480011,0
261.0,2.0,1.0,3.0,1.0,0.6567164179104478,2.692582403567252,0.3925025165081024,1
262.0,1.0,1.0,2.0,1.0,0.7276264591439688,1.8027756377319946,0.3941080570220947,0
263.0,1.0,1.0,2.0,1.0,0.7276264591439688,1.8027756377319946,0.3990231454372406,0
264.0,1.0,1.0,2.0,1.0,0.7276264591439688,1.8027756377319946,0.3882879912853241,0
265.0,1.0,1.0,2.0,1.0,0.7276264591439688,1.8027756377319946,0.3679032623767853,0
266.0,2.0,1.0,1.0,1.0,0.7333333333333333,1.8027756377319946,0.3400534689426422,0
267.0,3.0,1.0,2.0,1.0,0.6654804270462633,2.692582403567252,0.3245775401592254,0
270.0,3.0,1.0,2.0,1.0,0.6654804270462633,2.692582403567252,0.3203816711902618,0
274.0,3.0,1.0,4.0,1.0,0.5913978494623656,3.640054944640259,0.3040835261344909,0
334.0,2.0,1.0,1.0,1.0,0.7333333333333333,1.8027756377319946,0.3394356071949005,0
335.0,3.0,1.0,4.0,1.0,0.5913978494623656,3.640054944640259,0.3438737690448761,0
336.0,3.0,0.0,4.0,0.0,0.6818181818181818,3.5,0.3837882876396179,0
337.0,2.0,1.0,5.0,1.0,0.5789473684210527,3.640054944640259,0.4444932043552398,0
338.0,2.0,1.0,3.0,1.0,0.6567164179104478,2.692582403567252,0.5210002660751343,0
339.0,2.0,1.0,3.0,1.0,0.6567164179104478,2.692582403567252,0.557612955570221,0
340.0,2.0,0.0,3.0,0.0,0.7619047619047619,2.5,0.5671060085296631,0
341.0,2.0,1.0,3.0,1.0,0.6567164179104478,2.692582403567252,0.5697641372680664,0
342.0,1.0,1.0,2.0,1.0,0.7276264591439688,1.8027756377319946,0.5755921602249146,0
343.0,3.0,1.0,4.0,1.0,0.5913978494623656,3.640054944640259,0.5681529641151428,0
344.0,2.0,1.0,3.0,1.0,0.6567164179104478,2.692582403567252,0.5670661330223083,0
345.0,2.0,0.0,3.0,0.0,0.7619047619047619,2.5,0.5625770688056946,0
346.0,3.0,1.0,4.0,1.0,0.5913978494623656,3.640054944640259,0.5479798913002014,0
347.0,3.0,1.0,4.0,1.0,0.5913978494623656,3.640054944640259,0.5692623853683472,0
348.0,2.0,0.0,3.0,0.0,0.7619047619047619,2.5,0.5590187907218933,0
349.0,3.0,1.0,4.0,1.0,0.5913978494623656,3.640054944640259,0.5553327798843384,0
350.0,1.0,1.0,2.0,1.0,0.7276264591439688,1.8027756377319946,0.552101194858551,0
351.0,2.0,1.0,3.0,1.0,0.6567164179104478,2.692582403567252,0.5539631247520447,0
352.0,2.0,0.0,3.0,0.0,0.7619047619047619,2.5,0.5293742418289185,0
353.0,2.0,1.0,3.0,1.0,0.6567164179104478,2.692582403567252,0.5223331451416016,0
354.0,2.0,1.0,3.0,1.0,0.6567164179104478,2.692582403567252,0.5278939604759216,0
355.0,2.0,1.0,3.0,1.0,0.6567164179104478,2.692582403567252,0.5340391993522644,0
356.0,2.0,0.0,3.0,0.0,0.7619047619047619,2.5,0.5176715850830078,0
357.0,1.0,2.0,2.0,2.0,0.6204379562043796,2.5,0.4901022613048553,0
358.0,2.0,0.0,3.0,0.0,0.7619047619047619,2.5,0.4759992361068725,0
359.0,3.0,1.0,4.0,1.0,0.5913978494623656,3.640054944640259,0.4757805168628692,0
360.0,2.0,0.0,3.0,0.0,0.7619047619047619,2.5,0.4517094790935516,0
361.0,3.0,1.0,4.0,1.0,0.5913978494623656,3.640054944640259,0.4505259394645691,0
362.0,2.0,1.0,3.0,1.0,0.6567164179104478,2.692582403567252,0.4402574002742767,0
363.0,1.0,1.0,2.0,1.0,0.7276264591439688,1.8027756377319946,0.4221467971801758,0
364.0,2.0,1.0,3.0,1.0,0.6567164179104478,2.692582403567252,0.4273411631584167,0
365.0,2.0,1.0,3.0,1.0,0.6567164179104478,2.692582403567252,0.4687123596668243,0
366.0,5.0,7.0,0.0,1.0,0.475,3.905124837953327,0.4823156297206878,1
367.0,5.0,5.0,0.0,1.0,0.5277777777777778,3.2015621187164243,0.4579747319221496,1
368.0,9.0,12.0,6.0,4.0,0.23949579831932774,4.272001872658765,0.5177446603775024,1
369.0,13.0,15.0,8.0,5.0,0.178125,5.5901699437494745,0.5241115093231201,1
370.0,13.0,15.0,8.0,5.0,0.178125,5.5901699437494745,0.5428107976913452,1
371.0,12.0,12.0,7.0,4.0,0.21428571428571427,4.716990566028302,0.5630109906196594,1
372.0,13.0,13.0,6.0,7.0,0.1875,4.6097722286464435,0.5622418522834778,1
373.0,14.0,14.0,7.0,6.0,0.178125,5.315072906367325,0.5704715847969055,1
374.0,12.0,13.0,5.0,5.0,0.2111111111111111,5.315072906367325,0.5653530359268188,1
375.0,13.0,11.0,6.0,5.0,0.21428571428571427,4.6097722286464435,0.5408415794372559,1
376.0,14.0,13.0,7.0,7.0,0.178125,4.6097722286464435,0.5372279286384583,1
377.0,13.0,13.0,6.0,7.0,0.1875,4.6097722286464435,0.5501160025596619,1
378.0,14.0,13.0,5.0,7.0,0.1875,5.408326913195984,0.5185143351554871,1
379.0,14.0,12.0,5.0,6.0,0.2,5.408326913195984,0.4968248903751373,1
380.0,13.0,10.0,2.0,6.0,0.23949579831932774,5.852349955359813,0.4736791849136352,1
381.0,13.0,10.0,2.0,6.0,0.23949579831932774,5.852349955359813,0.4744233787059784,1
382.0,12.0,9.0,1.0,5.0,0.27403846153846156,5.852349955359813,0.4811320304870605,1
383.0,12.0,10.0,1.0,4.0,0.27403846153846156,6.264982043070834,0.4505105316638946,1
384.0,3.0,3.0,2.0,1.0,0.5930232558139535,2.692582403567252,0.3951846659183502,1
385.0,1.0,2.0,2.0,0.0,0.7391304347826086,1.8027756377319946,0.3929164707660675,0
386.0,2.0,1.0,3.0,1.0,0.6666666666666666,2.5,0.4044159352779388,1
387.0,2.0,2.0,3.0,0.0,0.6666666666666666,2.692582403567252,0.4285666346549988,1
388.0,3.0,1.0,4.0,1.0,0.6,3.5,0.4341733753681183,1
389.0,2.0,0.0,3.0,2.0,0.6666666666666666,2.692582403567252,0.4845510721206665,1
390.0,2.0,1.0,3.0,1.0,0.6666666666666666,2.5,0.5070479512214661,1
391.0,2.0,0.0,3.0,2.0,0.6666666666666666,2.692582403567252,0.5418720245361328,1
392.0,3.0,2.0,4.0,0.0,0.6,3.640054944640259,0.5278214812278748,0
393.0,2.0,2.0,3.0,0.0,0.6666666666666666,2.692582403567252,0.5354568362236023,0
394.0,3.0,0.0,4.0,2.0,0.6,3.640054944640259,0.5481058359146118,0
395.0,2.0,1.0,3.0,1.0,0.6567164179104478,2.692582403567252,0.5366564393043518,0
396.0,2.0,1.0,3.0,1.0,0.6567164179104478,2.692582403567252,0.5555039644241333,0
397.0,2.0,1.0,3.0,1.0,0.6567164179104478,2.692582403567252,0.5782009363174438,0
398.0,2.0,1.0,3.0,1.0,0.6567164179104478,2.692582403567252,0.5711703300476074,0
399.0,3.0,0.0,4.0,0.0,0.6818181818181818,3.5,0.5756654739379883,0
400.0,1.0,0.0,2.0,0.0,0.85,1.5,0.5690662860870361,0
401.0,3.0,0.0,2.0,0.0,0.7727272727272727,2.5,0.5843712091445923,0
402.0,3.0,0.0,4.0,0.0,0.6818181818181818,3.5,0.5827063322067261,0
403.0,2.0,0.0,3.0,0.0,0.7619047619047619,2.5,0.5760093927383423,0
404.0,2.0,0.0,3.0,0.0,0.7619047619047619,2.5,0.5739591121673584,0
405.0,3.0,0.0,4.0,2.0,0.6,3.640054944640259,0.5658033490180969,0
406.0,2.0,1.0,3.0,1.0,0.6567164179104478,2.692582403567252,0.567744255065918,0
407.0,1.0,0.0,2.0,0.0,0.85,1.5,0.5655094981193542,0
408.0,2.0,0.0,3.0,0.0,0.7619047619047619,2.5,0.5652266144752502,0
409.0,2.0,1.0,3.0,1.0,0.6567164179104478,2.692582403567252,0.5716151595115662,0
410.0,2.0,1.0,3.0,1.0,0.6567164179104478,2.692582403567252,0.5822669267654419,0
411.0,1.0,0.0,2.0,0.0,0.85,1.5,0.5760666728019714,0
412.0,2.0,0.0,3.0,0.0,0.7619047619047619,2.5,0.575080931186676,0
413.0,2.0,0.0,3.0,0.0,0.7619047619047619,2.5,0.5674565434455872,0
414.0,2.0,0.0,3.0,0.0,0.7619047619047619,2.5,0.5566899180412292,0
415.0,1.0,1.0,2.0,1.0,0.7276264591439688,1.8027756377319946,0.552520215511322,0
416.0,2.0,0.0,3.0,0.0,0.7619047619047619,2.5,0.5483033657073975,0
417.0,2.0,1.0,3.0,1.0,0.6567164179104478,2.692582403567252,0.5488123893737793,0
418.0,2.0,0.0,3.0,0.0,0.7619047619047619,2.5,0.5486500263214111,0
419.0,2.0,0.0,3.0,0.0,0.7619047619047619,2.5,0.5489082336425781,0
420.0,1.0,0.0,2.0,0.0,0.85,1.5,0.5496747493743896,0
421.0,1.0,1.0,2.0,1.0,0.7276264591439688,1.8027756377319946,0.5514635443687439,0
422.0,1.0,1.0,2.0,1.0,0.7276264591439688,1.8027756377319946,0.5513082146644592,0
423.0,2.0,0.0,3.0,0.0,0.7619047619047619,2.5,0.5560329556465149,0
424.0,1.0,1.0,2.0,1.0,0.7276264591439688,1.8027756377319946,0.5564027428627014,0
425.0,1.0,1.0,2.0,1.0,0.7276264591439688,1.8027756377319946,0.5716445446014404,0
426.0,1.0,1.0,2.0,1.0,0.7276264591439688,1.8027756377319946,0.5713891386985779,0
427.0,1.0,0.0,2.0,0.0,0.85,1.5,0.5835616588592529,0
428.0,0.0,0.0,1.0,0.0,0.9473684210526315,0.5,0.5794990062713623,0
429.0,1.0,1.0,2.0,1.0,0.7276264591439688,1.8027756377319946,0.577008843421936,0
430.0,1.0,0.0,2.0,0.0,0.85,1.5,0.5763159394264221,0
431.0,2.0,0.0,3.0,0.0,0.7619047619047619,2.5,0.5749123096466064,0
432.0,1.0,1.0,2.0,1.0,0.7276264591439688,1.8027756377319946,0.5723729729652405,0
433.0,1.0,0.0,2.0,0.0,0.85,1.5,0.5726006031036377,0
434.0,0.0,0.0,1.0,0.0,0.9473684210526315,0.5,0.5830400586128235,0
435.0,0.0,1.0,1.0,1.0,0.8048780487804879,1.118033988749895,0.5816614627838135,0
436.0,2.0,1.0,3.0,1.0,0.6567164179104478,2.692582403567252,0.5826924443244934,0
437.0,2.0,0.0,3.0,0.0,0.7619047619047619,2.5,0.597953736782074,0
438.0,1.0,0.0,2.0,0.0,0.85,1.5,0.5721008777618408,0
439.0,2.0,1.0,3.0,1.0,0.6567164179104478,2.692582403567252,0.5536167621612549,0
440.0,2.0,0.0,3.0,0.0,0.7619047619047619,2.5,0.5579642653465271,0
441.0,2.0,1.0,3.0,1.0,0.6567164179104478,2.692582403567252,0.551437258720398,0
442.0,2.0,0.0,3.0,0.0,0.7619047619047619,2.5,0.5375346541404724,0
443.0,2.0,0.0,3.0,0.0,0.7619047619047619,2.5,0.5009936690330505,0
444.0,2.0,0.0,3.0,0.0,0.7619047619047619,2.5,0.4667134582996368,0
445.0,2.0,0.0,3.0,0.0,0.7619047619047619,2.5,0.4872121810913086,0
446.0,2.0,1.0,3.0,1.0,0.6666666666666666,2.5,0.4685567915439605,0
447.0,4.0,3.0,1.0,1.0,0.5934065934065934,2.692582403567252,0.4226319491863251,0
448.0,9.0,7.0,0.0,3.0,0.37012987012987014,4.924428900898052,0.4299168884754181,0
449.0,10.0,6.0,1.0,2.0,0.38,4.924428900898052,0.4761290848255157,0
450.0,10.0,7.0,3.0,3.0,0.32386363636363635,4.031128874149275,0.4717184603214264,0
451.0,10.0,10.0,5.0,4.0,0.2579185520361991,3.905124837953327,0.4758527278900146,0
452.0,10.0,11.0,5.0,3.0,0.2579185520361991,4.716990566028302,0.5284004211425781,0
453.0,11.0,11.0,6.0,5.0,0.2261904761904762,3.905124837953327,0.5441473126411438,0
454.0,12.0,12.0,7.0,4.0,0.21428571428571427,4.716990566028302,0.5228682160377502,0
455.0,13.0,14.0,8.0,6.0,0.178125,4.716990566028302,0.5695850253105164,0
456.0,12.0,13.0,7.0,5.0,0.2,4.716990566028302,0.5272155404090881,0
457.0,10.0,14.0,9.0,4.0,0.2,5.024937810560445,0.5150889754295349,0
458.0,12.0,12.0,9.0,6.0,0.19,3.3541019662496847,0.468946248292923,0
459.0,10.0,12.0,7.0,4.0,0.2261904761904762,4.272001872658765,0.4509018063545227,0
460.0,7.0,10.0,4.0,2.0,0.31666666666666665,4.272001872658765,0.455823540687561,0
461.0,6.0,9.0,3.0,3.0,0.3392857142857143,3.3541019662496847,0.455334335565567,0
462.0,1.0,3.0,2.0,1.0,0.6382252559726962,2.5,0.431323379278183,0
463.0,0.0,2.0,3.0,0.0,0.7384615384615385,1.8027756377319946,0.402323454618454,0
464.0,3.0,4.0,2.0,0.0,0.5930232558139535,3.2015621187164243,0.4405158758163452,0
465.0,1.0,1.0,4.0,1.0,0.6470588235294118,2.692582403567252,0.4512752592563629,0
466.0,1.0,3.0,2.0,1.0,0.6382252559726962,2.5,0.4642224907875061,0
467.0,1.0,1.0,2.0,1.0,0.7213114754098361,1.118033988749895,0.4524580240249634,0
468.0,0.0,2.0,3.0,0.0,0.7384615384615385,1.8027756377319946,0.4699879884719848,0
469.0,1.0,2.0,2.0,2.0,0.6153846153846154,2.0615528128088303,0.4804972112178802,0
470.0,0.0,2.0,1.0,0.0,0.8181818181818182,1.118033988749895,0.4513382017612457,0
471.0,1.0,2.0,4.0,2.0,0.5555555555555556,3.2015621187164243,0.470903217792511,0
472.0,0.0,0.0,3.0,0.0,0.8421052631578947,1.5,0.459340363740921,0
473.0,0.0,1.0,3.0,1.0,0.7213114754098361,1.8027756377319946,0.4628534615039825,0
474.0,0.0,1.0,5.0,1.0,0.6363636363636364,2.692582403567252,0.4624063670635223,0
475.0,1.0,1.0,4.0,1.0,0.6140350877192983,1.5,0.512779712677002,0
476.0,1.0,1.0,4.0,1.0,0.6140350877192983,1.5,0.514415442943573,0
477.0,1.0,1.0,4.0,1.0,0.6302521008403361,2.5,0.5178999304771423,0
478.0,1.0,1.0,4.0,1.0,0.6302521008403361,2.5,0.5436351895332336,0
479.0,1.0,1.0,4.0,1.0,0.6302521008403361,2.5,0.5615760684013367,0
480.0,0.0,0.0,3.0,0.0,0.8421052631578947,1.5,0.5819542407989502,0
481.0,0.0,0.0,3.0,0.0,0.8421052631578947,1.5,0.58772873878479,0
482.0,1.0,0.0,4.0,2.0,0.6302521008403361,2.692582403567252,0.5784215927124023,0
483.0,0.0,1.0,3.0,1.0,0.7017543859649122,1.5,0.5865576267242432,0
484.0,0.0,0.0,3.0,0.0,0.8421052631578947,1.5,0.5857380628585815,0
485.0,1.0,1.0,4.0,1.0,0.6302521008403361,2.5,0.5923095941543579,0
486.0,0.0,1.0,3.0,1.0,0.7017543859649122,1.5,0.5805935263633728,0
487.0,0.0,1.0,3.0,1.0,0.7017543859649122,1.5,0.5691588521003723,0
488.0,0.0,1.0,3.0,1.0,0.7213114754098361,1.8027756377319946,0.5720411539077759,0
489.0,0.0,0.0,3.0,0.0,0.8421052631578947,1.5,0.5801340937614441,0
490.0,1.0,1.0,4.0,1.0,0.6470588235294118,2.692582403567252,0.5777668356895447,0
491.0,2.0,1.0,3.0,1.0,0.6567164179104478,2.692582403567252,0.5783349871635437,0
492.0,0.0,0.0,3.0,0.0,0.8421052631578947,1.5,0.591701090335846,0
493.0,1.0,0.0,4.0,2.0,0.6302521008403361,2.692582403567252,0.5852656364440918,0
494.0,2.0,1.0,3.0,1.0,0.6567164179104478,2.692582403567252,0.5938714146614075,0
495.0,1.0,0.0,4.0,2.0,0.6302521008403361,2.692582403567252,0.58940190076828,0
496.0,1.0,1.0,4.0,1.0,0.6302521008403361,2.5,0.5986783504486084,0
497.0,1.0,0.0,4.0,0.0,0.75,2.5,0.5928099155426025,0
498.0,1.0,1.0,2.0,1.0,0.7276264591439688,1.8027756377319946,0.6012510657310486,0
499.0,0.0,1.0,3.0,1.0,0.7213114754098361,1.8027756377319946,0.5928600430488586,0
500.0,2.0,1.0,3.0,1.0,0.6567164179104478,2.692582403567252,0.5911880135536194,0
501.0,0.0,0.0,3.0,0.0,0.8421052631578947,1.5,0.5946621894836426,0
502.0,1.0,0.0,4.0,0.0,0.75,2.5,0.5832599401473999,0
503.0,0.0,1.0,3.0,1.0,0.7213114754098361,1.8027756377319946,0.5749179124832153,0
504.0,1.0,1.0,4.0,1.0,0.6470588235294118,2.692582403567252,0.5806975960731506,0
505.0,0.0,1.0,3.0,1.0,0.7213114754098361,1.8027756377319946,0.5533075332641602,0
506.0,2.0,1.0,5.0,1.0,0.5789473684210527,3.640054944640259,0.5828031301498413,0
507.0,2.0,1.0,3.0,1.0,0.6567164179104478,2.692582403567252,0.5832727551460266,0
508.0,0.0,1.0,3.0,1.0,0.7213114754098361,1.8027756377319946,0.5770817995071411,0
509.0,1.0,1.0,4.0,1.0,0.6470588235294118,2.692582403567252,0.584944486618042,0
510.0,0.0,1.0,3.0,1.0,0.7213114754098361,1.8027756377319946,0.5597828030586243,0
511.0,1.0,1.0,4.0,1.0,0.6470588235294118,2.692582403567252,0.5869055390357971,0
512.0,2.0,0.0,3.0,0.0,0.7619047619047619,2.5,0.5871401429176331,0
513.0,0.0,0.0,3.0,0.0,0.8421052631578947,1.5,0.5964958071708679,0
514.0,0.0,1.0,3.0,1.0,0.7213114754098361,1.8027756377319946,0.5906755924224854,0
515.0,2.0,1.0,3.0,1.0,0.6666666666666666,2.5,0.6058048009872437,0
516.0,0.0,1.0,3.0,1.0,0.7384615384615385,1.5,0.5941721796989441,0
517.0,0.0,2.0,3.0,0.0,0.7384615384615385,1.8027756377319946,0.5893195867538452,0
518.0,1.0,2.0,4.0,0.0,0.6617647058823529,2.692582403567252,0.5882203578948975,0
519.0,1.0,2.0,4.0,0.0,0.6617647058823529,2.692582403567252,0.5906481146812439,0
520.0,1.0,4.0,4.0,2.0,0.4966887417218543,3.905124837953327,0.5848684310913086,0
521.0,1.0,2.0,4.0,0.0,0.6617647058823529,2.692582403567252,0.5876451730728149,0
522.0,1.0,3.0,2.0,1.0,0.6382252559726962,2.5,0.5756122469902039,0
523.0,1.0,2.0,4.0,0.0,0.6617647058823529,2.692582403567252,0.5956647992134094,0
524.0,0.0,2.0,3.0,2.0,0.6153846153846154,2.5,0.4257707297801971,0
525.0,0.0,1.0,3.0,1.0,0.7213114754098361,1.8027756377319946,0.5173091888427734,0
588.0,2.0,2.0,4.0,1.0,0.5263157894736842,3.0413812651491097,0.5846565365791321,0
589.0,1.0,2.0,1.0,1.0,0.7222222222222222,1.118033988749895,0.6033704876899719,0
590.0,3.0,1.0,3.0,2.0,0.55,3.0413812651491097,0.6212259531021118,0
591.0,2.0,0.0,2.0,1.0,0.7111111111111111,2.0615528128088303,0.6282227635383606,0
592.0,2.0,1.0,2.0,2.0,0.631578947368421,2.0615528128088303,0.6138114929199219,0
593.0,2.0,2.0,2.0,1.0,0.631578947368421,2.0615528128088303,0.6286134719848633,0
594.0,1.0,2.0,1.0,1.0,0.7222222222222222,1.118033988749895,0.6326494216918945,0
595.0,2.0,0.0,2.0,1.0,0.7111111111111111,2.0615528128088303,0.6328557133674622,0
596.0,1.0,1.0,1.0,0.0,0.8188976377952756,1.118033988749895,0.637747049331665,0
597.0,2.0,1.0,2.0,0.0,0.7111111111111111,2.0615528128088303,0.6363204717636108,0
598.0,2.0,2.0,2.0,1.0,0.631578947368421,2.0615528128088303,0.6354153752326965,0
599.0,2.0,2.0,2.0,1.0,0.631578947368421,2.0615528128088303,0.6299855709075928,0
600.0,3.0,1.0,3.0,2.0,0.55,3.0413812651491097,0.6299245357513428,0
